name	version
NM_001005514	1
NM_001005515	1
NM_001005516	1
NM_001005517	1
NM_001005518	1
NM_001005519	2
NM_001005522	1
NM_001005526	2
NM_001005527	2
NM_001005566	2
NM_001005567	3
NM_001005609	2
NM_001005610	4
NM_001005612	3
NM_001005613	4
NM_001005619	1
NM_001005731	3
NM_001005735	2
NM_001005738	2
NM_001005739	2
NM_001005741	3
NM_001005742	3
NM_001005743	1
NM_001005744	1
NM_001005745	1
NM_001005746	4
NM_001005747	4
NM_001005751	3
NM_001005752	2
NM_001005753	3
NM_001005781	2
NM_001005782	2
NM_001005783	3
NM_001005785	2
NM_001005786	2
NM_001005849	2
NM_001005850	3
NM_001005851	3
NM_001005853	1
NM_001005855	1
NM_001005861	2
NM_001005862	2
NM_001005909	2
NM_001005910	3
NM_001005911	3
NM_001005914	2
NM_001005915	1
NM_001005918	3
NM_001005920	4
NM_001005922	1
NM_001006	5
NM_001006109	1
NM_001006114	2
NM_001006115	2
NM_001006117	3
NM_001006118	2
NM_001006120	3
NM_001006121	4
NM_001006600	2
NM_001006605	5
NM_001006607	2
NM_001006610	2
NM_001006612	2
NM_001006613	2
NM_001006614	2
NM_001006615	3
NM_001006616	3
NM_001006617	2
NM_001006618	2
NM_001006619	1
NM_001006620	1
NM_001006621	1
NM_001006622	2
NM_001006623	3
NM_001006624	2
NM_001006625	2
NM_001006626	2
NM_001006627	2
NM_001006628	2
NM_001006629	2
NM_001006630	1
NM_001006631	2
NM_001006632	2
NM_001006634	3
NM_001006635	3
NM_001006636	4
NM_001006638	3
NM_001006639	2
NM_001006640	2
NM_001006641	3
NM_001006642	3
NM_001006655	3
NM_001006656	4
NM_001006657	2
NM_001006658	2
NM_001006665	2
NM_001006666	2
NM_001006681	1
NM_001006682	2
NM_001006683	1
NM_001006684	1
NM_001006932	3
NM_001006933	1
NM_001006935	2
NM_001006937	2
NM_001006938	3
NM_001006939	3
NM_001006941	2
NM_001006943	3
NM_001006944	2
NM_001006945	1
NM_001006946	1
NM_001006947	2
NM_001007	5
NM_001007022	3
NM_001007024	2
NM_001007025	2
NM_001007026	2
NM_001007027	2
NM_001007033	2
NM_001007067	1
NM_001007068	1
NM_001007069	1
NM_001007070	1
NM_001007072	2
NM_001007073	1
NM_001007074	1
NM_001007075	2
NM_001007088	2
NM_001007089	4
NM_001007090	3
NM_001007094	2
NM_001007097	3
NM_001007098	2
NM_001007099	3
NM_001007100	3
NM_001007101	3
NM_001007102	4
NM_001007122	4
NM_001007125	1
NM_001007139	5
NM_001007156	2
NM_001007157	2
NM_001007169	5
NM_001007176	5
NM_001007188	3
NM_001007189	2
NM_001007214	1
NM_001007225	3
NM_001007226	1
NM_001007227	1
NM_001007228	2
NM_001007229	1
NM_001007230	1
NM_001007231	3
NM_001007232	1
NM_001007233	2
NM_001007234	3
NM_001007237	3
NM_001007239	2
NM_001007240	3
NM_001007241	3
NM_001007242	3
NM_001007245	2
NM_001007246	2
NM_001007248	3
NM_001007250	2
NM_001007253	4
NM_001007255	3
NM_001007257	3
NM_001007259	2
NM_001007261	2
NM_001007267	2
NM_001007269	2
NM_001007270	2
NM_001007271	2
NM_001007272	2
NM_001007273	2
NM_001007278	3
NM_001007464	3
NM_001007466	3
NM_001007467	3
NM_001007468	3
NM_001007469	2
NM_001007470	2
NM_001007471	4
NM_001007523	1
NM_001007524	1
NM_001007525	5
NM_001007527	2
NM_001007530	2
NM_001007531	3
NM_001007532	3
NM_001007533	4
NM_001007534	2
NM_001007537	2
NM_001007538	1
NM_001007540	4
NM_001007544	4
NM_001007551	4
NM_001007553	3
NM_001007559	3
NM_001007561	2
NM_001007563	3
NM_001007565	2
NM_001007593	3
NM_001007595	3
NM_001007792	1
NM_001007793	2
NM_001007794	2
NM_001008	4
NM_001008211	1
NM_001008212	2
NM_001008213	1
NM_001008215	3
NM_001008216	2
NM_001008218	1
NM_001008219	2
NM_001008220	2
NM_001008221	1
NM_001008222	3
NM_001008223	2
NM_001008224	3
NM_001008225	2
NM_001008226	2
NM_001008228	3
NM_001008229	3
NM_001008237	3
NM_001008239	2
NM_001008269	3
NM_001008270	2
NM_001008272	2
NM_001008273	1
NM_001008274	4
NM_001008387	3
NM_001008388	5
NM_001008389	3
NM_001008390	2
NM_001008391	3
NM_001008392	2
NM_001008393	4
NM_001008394	3
NM_001008395	4
NM_001008396	3
NM_001008397	4
NM_001008401	4
NM_001008404	3
NM_001008405	4
NM_001008409	4
NM_001008410	2
NM_001008485	1
NM_001008486	1
NM_001008487	1
NM_001008489	4
NM_001008491	2
NM_001008492	2
NM_001008493	3
NM_001008495	4
NM_001008496	3
NM_001008503	2
NM_001008504	3
NM_001008505	2
NM_001008528	3
NM_001008529	3
NM_001008530	3
NM_001008534	1
NM_001008535	2
NM_001008536	2
NM_001008537	3
NM_001008539	4
NM_001008540	2
NM_001008541	1
NM_001008563	4
NM_001008564	2
NM_001008566	3
NM_001008657	3
NM_001008660	3
NM_001008661	3
NM_001008662	2
NM_001008693	2
NM_001008695	1
NM_001008697	2
NM_001008701	3
NM_001008703	4
NM_001008704	3
NM_001008707	2
NM_001008708	4
NM_001008709	2
NM_001008710	3
NM_001008711	3
NM_001008712	2
NM_001008723	2
NM_001008726	3
NM_001008727	4
NM_001008738	3
NM_001008739	2
NM_001008740	4
NM_001008743	3
NM_001008744	2
NM_001008747	2
NM_001008749	3
NM_001008777	3
NM_001008778	2
NM_001008779	1
NM_001008781	2
NM_001008783	3
NM_001008784	2
NM_001008800	2
NM_001008801	2
NM_001008844	3
NM_001008860	2
NM_001008892	2
NM_001008894	2
NM_001008895	4
NM_001008897	1
NM_001008901	2
NM_001008910	4
NM_001008938	4
NM_001008949	2
NM_001009	4
NM_001009181	2
NM_001009182	1
NM_001009183	1
NM_001009184	2
NM_001009185	3
NM_001009186	2
NM_001009552	2
NM_001009554	4
NM_001009555	3
NM_001009562	4
NM_001009565	2
NM_001009566	2
NM_001009568	2
NM_001009570	2
NM_001009571	3
NM_001009584	1
NM_001009606	4
NM_001009608	3
NM_001009609	4
NM_001009610	1
NM_001009611	4
NM_001009612	3
NM_001009613	3
NM_001009614	3
NM_001009615	2
NM_001009616	4
NM_001009811	4
NM_001009812	2
NM_001009813	3
NM_001009814	1
NM_001009877	2
NM_001009880	1
NM_001009881	3
NM_001009894	3
NM_001009899	4
NM_001009905	2
NM_001009909	4
NM_001009921	2
NM_001009922	2
NM_001009923	2
NM_001009924	1
NM_001009925	1
NM_001009931	2
NM_001009932	2
NM_001009933	3
NM_001009934	2
NM_001009936	3
NM_001009939	3
NM_001009941	2
NM_001009943	2
NM_001009944	3
NM_001009954	3
NM_001009955	4
NM_001009958	1
NM_001009959	3
NM_001009960	1
NM_001009984	2
NM_001009991	3
NM_001009992	1
NM_001009993	4
NM_001009994	2
NM_001009996	3
NM_001009997	3
NM_001009998	4
NM_001009999	3
NM_001010	3
NM_001010000	3
NM_001010844	4
NM_001010846	3
NM_001010847	2
NM_001010848	4
NM_001010851	3
NM_001010852	4
NM_001010853	3
NM_001010854	2
NM_001010855	3
NM_001010857	3
NM_001010858	3
NM_001010859	3
NM_001010860	2
NM_001010861	3
NM_001010862	3
NM_001010863	4
NM_001010866	4
NM_001010867	4
NM_001010868	3
NM_001010870	3
NM_001010872	3
NM_001010873	3
NM_001010874	5
NM_001010875	4
NM_001010876	2
NM_001010877	4
NM_001010879	4
NM_001010880	2
NM_001010881	2
NM_001010883	3
NM_001010886	5
NM_001010887	3
NM_001010888	3
NM_001010889	2
NM_001010890	2
NM_001010891	5
NM_001010892	3
NM_001010893	3
NM_001010895	3
NM_001010897	3
NM_001010898	4
NM_001010903	5
NM_001010904	2
NM_001010905	3
NM_001010906	2
NM_001010908	2
NM_001010909	5
NM_001010912	4
NM_001010915	5
NM_001010917	3
NM_001010919	3
NM_001010922	3
NM_001010923	2
NM_001010924	2
NM_001010926	4
NM_001010927	3
NM_001010931	3
NM_001010932	3
NM_001010933	3
NM_001010934	3
NM_001010935	2
NM_001010938	2
NM_001010939	2
NM_001010940	3
NM_001010942	3
NM_001010969	4
NM_001010971	3
NM_001010972	2
NM_001010974	2
NM_001010977	2
NM_001010978	4
NM_001010979	3
NM_001010980	5
NM_001010982	4
NM_001010983	2
NM_001010984	4
NM_001010985	3
NM_001010986	3
NM_001010987	2
NM_001010989	3
NM_001011	4
NM_001011513	4
NM_001011515	2
NM_001011516	2
NM_001011537	2
NM_001011543	2
NM_001011544	2
NM_001011546	2
NM_001011547	3
NM_001011548	1
NM_001011549	1
NM_001011550	1
NM_001011551	3
NM_001011552	4
NM_001011553	3
NM_001011554	3
NM_001011645	3
NM_001011649	3
NM_001011655	3
NM_001011657	4
NM_001011658	4
NM_001011663	2
NM_001011666	3
NM_001011667	2
NM_001011668	2
NM_001011669	2
NM_001011670	2
NM_001011671	3
NM_001011699	1
NM_001011700	3
NM_001011703	3
NM_001011705	2
NM_001011708	3
NM_001011709	3
NM_001011713	3
NM_001011717	1
NM_001011718	2
NM_001011719	1
NM_001011720	2
NM_001011722	2
NM_001011724	2
NM_001011725	2
NM_001011878	3
NM_001011880	2
NM_001011885	2
NM_001012	2
NM_001012241	2
NM_001012264	4
NM_001012267	3
NM_001012270	2
NM_001012271	2
NM_001012276	3
NM_001012277	4
NM_001012279	3
NM_001012288	2
NM_001012300	1
NM_001012301	4
NM_001012302	3
NM_001012303	2
NM_001012320	2
NM_001012329	2
NM_001012331	1
NM_001012333	2
NM_001012334	2
NM_001012337	3
NM_001012338	2
NM_001012339	3
NM_001012361	4
NM_001012393	3
NM_001012398	2
NM_001012409	3
NM_001012410	5
NM_001012411	3
NM_001012412	5
NM_001012413	3
NM_001012414	3
NM_001012415	3
NM_001012416	1
NM_001012417	3
NM_001012418	5
NM_001012419	2
NM_001012421	1
NM_001012425	2
NM_001012426	1
NM_001012427	2
NM_001012428	2
NM_001012446	4
NM_001012454	6
NM_001012455	2
NM_001012456	1
NM_001012478	1
NM_001012502	3
NM_001012503	2
NM_001012505	1
NM_001012506	5
NM_001012507	3
NM_001012508	3
NM_001012509	4
NM_001012511	2
NM_001012512	3
NM_001012513	3
NM_001012514	3
NM_001012515	3
NM_001012516	2
NM_001012614	2
NM_001012631	3
NM_001012632	2
NM_001012633	3
NM_001012634	3
NM_001012635	3
NM_001012636	1
NM_001012642	3
NM_001012643	4
NM_001012644	2
NM_001012659	2
NM_001012662	3
NM_001012664	3
NM_001012708	2
NM_001012709	1
NM_001012710	2
NM_001012716	3
NM_001012718	3
NM_001012720	2
NM_001012722	1
NM_001012727	2
NM_001012728	1
NM_001012729	2
NM_001012732	1
NM_001012750	2
NM_001012751	2
NM_001012752	2
NM_001012753	2
NM_001012754	4
NM_001012755	5
NM_001012756	3
NM_001012758	3
NM_001012759	3
NM_001012761	3
NM_001012762	3
NM_001012763	1
NM_001012957	2
NM_001012958	2
NM_001012959	2
NM_001012964	2
NM_001012965	2
NM_001012967	2
NM_001012968	3
NM_001012969	4
NM_001012970	3
NM_001012971	3
NM_001012973	3
NM_001012974	2
NM_001012975	1
NM_001012977	3
NM_001012978	3
NM_001012979	3
NM_001012980	2
NM_001012981	5
NM_001012984	3
NM_001012985	2
NM_001012989	2
NM_001012991	3
NM_001012993	2
NM_001012994	2
NM_001013	4
NM_001013031	3
NM_001013251	3
NM_001013253	2
NM_001013254	1
NM_001013255	1
NM_001013257	2
NM_001013258	2
NM_001013354	1
NM_001013355	1
NM_001013356	2
NM_001013358	2
NM_001013398	2
NM_001013399	1
NM_001013403	3
NM_001013406	2
NM_001013407	2
NM_001013415	2
NM_001013435	3
NM_001013436	3
NM_001013437	2
NM_001013438	3
NM_001013439	3
NM_001013579	3
NM_001013615	3
NM_001013619	4
NM_001013620	4
NM_001013622	3
NM_001013623	3
NM_001013625	3
NM_001013626	4
NM_001013627	2
NM_001013628	3
NM_001013630	1
NM_001013631	2
NM_001013632	3
NM_001013635	4
NM_001013638	1
NM_001013641	3
NM_001013642	3
NM_001013646	4
NM_001013647	2
NM_001013649	4
NM_001013650	2
NM_001013653	2
NM_001013657	3
NM_001013658	1
NM_001013659	3
NM_001013660	3
NM_001013661	1
NM_001013663	1
NM_001013672	5
NM_001013690	4
NM_001013693	3
NM_001013694	3
NM_001013698	2
NM_001013699	3
NM_001013703	4
NM_001013706	3
NM_001013732	3
NM_001013734	3
NM_001013735	1
NM_001013736	2
NM_001013742	4
NM_001013743	3
NM_001013746	3
NM_001013836	2
NM_001013837	2
NM_001013838	3
NM_001013839	4
NM_001013841	2
NM_001013842	3
NM_001013843	3
NM_001013845	2
NM_001013848	3
NM_001014	5
NM_001014279	2
NM_001014283	2
NM_001014286	3
NM_001014291	4
NM_001014336	2
NM_001014342	3
NM_001014380	3
NM_001014431	2
NM_001014432	1
NM_001014433	2
NM_001014434	1
NM_001014435	2
NM_001014436	3
NM_001014437	3
NM_001014440	3
NM_001014442	4
NM_001014443	3
NM_001014445	2
NM_001014446	3
NM_001014447	3
NM_001014448	2
NM_001014449	3
NM_001014450	3
NM_001014451	3
NM_001014763	1
NM_001014764	2
NM_001014765	1
NM_001014794	3
NM_001014795	3
NM_001014796	3
NM_001014797	3
NM_001014809	3
NM_001014811	1
NM_001014812	2
NM_001014831	3
NM_001014832	2
NM_001014834	3
NM_001014835	2
NM_001014837	2
NM_001014838	2
NM_001014839	1
NM_001014840	2
NM_001014841	1
NM_001014842	3
NM_001014972	2
NM_001014975	2
NM_001014977	3
NM_001014979	3
NM_001014980	3
NM_001014985	3
NM_001014986	3
NM_001014987	2
NM_001014988	2
NM_001014989	2
NM_001014990	2
NM_001014999	2
NM_001015	5
NM_001015000	2
NM_001015001	2
NM_001015002	1
NM_001015038	3
NM_001015045	2
NM_001015048	2
NM_001015049	3
NM_001015050	2
NM_001015051	3
NM_001015052	3
NM_001015053	2
NM_001015054	2
NM_001015055	2
NM_001015056	1
NM_001015072	4
NM_001015508	3
NM_001015509	2
NM_001015877	2
NM_001015878	2
NM_001015879	2
NM_001015880	2
NM_001015881	2
NM_001015882	3
NM_001015885	1
NM_001015887	3
NM_001015891	2
NM_001015892	1
NM_001016	4
NM_001017	3
NM_001017361	3
NM_001017363	1
NM_001017364	1
NM_001017365	3
NM_001017366	3
NM_001017367	1
NM_001017368	2
NM_001017369	2
NM_001017370	2
NM_001017371	5
NM_001017372	3
NM_001017373	4
NM_001017388	2
NM_001017390	2
NM_001017392	5
NM_001017395	5
NM_001017396	3
NM_001017397	2
NM_001017398	1
NM_001017402	1
NM_001017403	1
NM_001017404	1
NM_001017405	3
NM_001017408	3
NM_001017415	1
NM_001017416	1
NM_001017417	2
NM_001017418	3
NM_001017420	3
NM_001017423	2
NM_001017424	3
NM_001017425	3
NM_001017434	1
NM_001017435	2
NM_001017437	3
NM_001017438	2
NM_001017440	3
NM_001017520	2
NM_001017523	2
NM_001017524	2
NM_001017526	1
NM_001017528	2
NM_001017529	2
NM_001017530	1
NM_001017534	2
NM_001017535	1
NM_001017536	2
NM_001017915	3
NM_001017916	1
NM_001017917	2
NM_001017919	1
NM_001017920	3
NM_001017921	4
NM_001017922	2
NM_001017923	2
NM_001017924	5
NM_001017926	2
NM_001017927	3
NM_001017928	4
NM_001017930	2
NM_001017931	2
NM_001017956	2
NM_001017957	2
NM_001017958	2
NM_001017961	4
NM_001017962	2
NM_001017963	3
NM_001017964	2
NM_001017967	4
NM_001017969	3
NM_001017970	3
NM_001017971	3
NM_001017973	1
NM_001017974	2
NM_001017975	5
NM_001017977	2
NM_001017978	4
NM_001017979	3
NM_001017980	3
NM_001017981	2
NM_001017986	4
NM_001017987	3
NM_001017989	3
NM_001017990	1
NM_001017991	2
NM_001017992	4
NM_001017995	3
NM_001017998	4
NM_001017999	2
NM_001018	4
NM_001018000	3
NM_001018001	2
NM_001018003	3
NM_001018004	2
NM_001018005	2
NM_001018006	2
NM_001018007	2
NM_001018008	2
NM_001018009	4
NM_001018011	2
NM_001018016	3
NM_001018017	3
NM_001018020	2
NM_001018024	3
NM_001018025	4
NM_001018036	3
NM_001018037	2
NM_001018038	2
NM_001018039	1
NM_001018041	2
NM_001018044	2
NM_001018046	2
NM_001018047	2
NM_001018048	2
NM_001018049	3
NM_001018050	4
NM_001018052	3
NM_001018053	2
NM_001018054	3
NM_001018055	2
NM_001018056	3
NM_001018057	1
NM_001018058	3
NM_001018060	3
NM_001018064	3
NM_001018065	2
NM_001018066	3
NM_001018067	2
NM_001018068	2
NM_001018069	2
NM_001018070	2
NM_001018071	4
NM_001018072	2
NM_001018073	3
NM_001018074	1
NM_001018075	1
NM_001018076	2
NM_001018077	1
NM_001018078	2
NM_001018080	2
NM_001018081	1
NM_001018082	3
NM_001018088	2
NM_001018089	3
NM_001018090	6
NM_001018091	6
NM_001018100	5
NM_001018102	2
NM_001018104	2
NM_001018108	4
NM_001018109	3
NM_001018111	3
NM_001018112	3
NM_001018113	3
NM_001018115	2
NM_001018116	2
NM_001018136	3
NM_001018137	3
NM_001018138	1
NM_001018139	2
NM_001018159	1
NM_001018160	1
NM_001018161	1
NM_001018837	2
NM_001019	5
NM_001020	6
NM_001020658	2
NM_001020818	2
NM_001020819	2
NM_001020820	3
NM_001020821	2
NM_001020825	2
NM_001021	6
NM_001022	4
NM_001023	3
NM_001023560	3
NM_001023561	4
NM_001023563	4
NM_001023567	4
NM_001023570	4
NM_001023571	3
NM_001023587	3
NM_001024	4
NM_001024024	1
NM_001024070	2
NM_001024071	2
NM_001024074	3
NM_001024075	2
NM_001024094	2
NM_001024209	4
NM_001024210	2
NM_001024211	1
NM_001024212	1
NM_001024213	1
NM_001024215	1
NM_001024216	3
NM_001024218	1
NM_001024226	1
NM_001024227	1
NM_001024228	2
NM_001024372	2
NM_001024380	2
NM_001024381	2
NM_001024382	2
NM_001024383	2
NM_001024401	3
NM_001024452	2
NM_001024455	4
NM_001024457	3
NM_001024465	3
NM_001024466	3
NM_001024593	2
NM_001024594	3
NM_001024596	3
NM_001024598	4
NM_001024599	4
NM_001024601	3
NM_001024603	2
NM_001024607	2
NM_001024611	3
NM_001024613	4
NM_001024628	2
NM_001024629	2
NM_001024630	4
NM_001024644	2
NM_001024647	3
NM_001024649	2
NM_001024656	3
NM_001024660	4
NM_001024661	2
NM_001024662	3
NM_001024666	3
NM_001024674	2
NM_001024675	2
NM_001024678	4
NM_001024679	3
NM_001024680	3
NM_001024683	1
NM_001024688	2
NM_001024732	4
NM_001024736	2
NM_001024807	2
NM_001024808	3
NM_001024809	4
NM_001024822	3
NM_001024843	1
NM_001024844	2
NM_001024845	3
NM_001024847	2
NM_001024855	3
NM_001024858	3
NM_001024912	3
NM_001024916	3
NM_001024921	3
NM_001024924	2
NM_001024934	1
NM_001024935	1
NM_001024936	1
NM_001024937	4
NM_001024938	4
NM_001024939	4
NM_001024940	2
NM_001024943	2
NM_001024944	2
NM_001024946	2
NM_001024947	4
NM_001024948	2
NM_001024956	2
NM_001024957	2
NM_001024959	2
NM_001024960	2
NM_001025	5
NM_001025068	1
NM_001025069	1
NM_001025070	2
NM_001025071	2
NM_001025076	2
NM_001025077	3
NM_001025081	2
NM_001025087	2
NM_001025088	2
NM_001025089	2
NM_001025090	2
NM_001025091	2
NM_001025092	2
NM_001025096	2
NM_001025097	2
NM_001025100	2
NM_001025101	2
NM_001025104	2
NM_001025105	3
NM_001025107	3
NM_001025108	2
NM_001025109	2
NM_001025158	2
NM_001025159	2
NM_001025160	2
NM_001025161	3
NM_001025194	2
NM_001025195	2
NM_001025197	1
NM_001025199	2
NM_001025200	4
NM_001025201	3
NM_001025203	1
NM_001025204	1
NM_001025205	1
NM_001025231	2
NM_001025232	1
NM_001025234	1
NM_001025235	1
NM_001025236	1
NM_001025237	1
NM_001025238	2
NM_001025239	1
NM_001025242	2
NM_001025243	2
NM_001025247	2
NM_001025248	2
NM_001025249	1
NM_001025252	3
NM_001025253	3
NM_001025265	3
NM_001025266	3
NM_001025290	3
NM_001025295	3
NM_001025300	2
NM_001025356	3
NM_001025357	3
NM_001025366	3
NM_001025367	3
NM_001025368	3
NM_001025369	3
NM_001025370	3
NM_001025389	2
NM_001025390	2
NM_001025433	2
NM_001025434	2
NM_001025436	2
NM_001025579	3
NM_001025580	2
NM_001025591	3
NM_001025593	2
NM_001025595	3
NM_001025596	2
NM_001025598	2
NM_001025603	2
NM_001025604	3
NM_001025616	3
NM_001025778	1
NM_001025780	2
NM_001025930	5
NM_001026	4
NM_001026213	1
NM_001026383	3
NM_001028	3
NM_001029	5
NM_001029835	2
NM_001029839	2
NM_001029840	2
NM_001029851	3
NM_001029852	3
NM_001029853	3
NM_001029854	3
NM_001029858	4
NM_001029859	3
NM_001029860	4
NM_001029861	3
NM_001029863	2
NM_001029864	2
NM_001029865	4
NM_001029869	3
NM_001029870	3
NM_001029871	4
NM_001029874	3
NM_001029875	3
NM_001029880	2
NM_001029881	3
NM_001029882	3
NM_001029883	3
NM_001029884	3
NM_001029885	2
NM_001029886	3
NM_001029888	3
NM_001029891	3
NM_001029896	2
NM_001029939	4
NM_001029954	3
NM_001029955	4
NM_001029976	3
NM_001029989	3
NM_001029991	2
NM_001029997	4
NM_001029998	6
NM_001030	6
NM_001030001	4
NM_001030002	2
NM_001030003	3
NM_001030004	3
NM_001030005	3
NM_001030006	2
NM_001030007	2
NM_001030009	2
NM_001030010	3
NM_001030013	1
NM_001030015	2
NM_001030018	2
NM_001030019	2
NM_001030047	1
NM_001030048	1
NM_001030055	2
NM_001030059	2
NM_001030060	3
NM_001030272	2
NM_001030273	2
NM_001030287	3
NM_001030288	3
NM_001030311	2
NM_001030312	2
NM_001030313	2
NM_001031	5
NM_001031615	2
NM_001031617	3
NM_001031618	3
NM_001031623	3
NM_001031628	2
NM_001031665	3
NM_001031666	2
NM_001031672	4
NM_001031677	4
NM_001031679	3
NM_001031680	2
NM_001031681	2
NM_001031683	4
NM_001031684	3
NM_001031685	3
NM_001031689	3
NM_001031690	3
NM_001031692	3
NM_001031693	3
NM_001031694	2
NM_001031695	4
NM_001031696	3
NM_001031698	2
NM_001031700	3
NM_001031701	3
NM_001031702	4
NM_001031703	3
NM_001031705	2
NM_001031709	3
NM_001031710	3
NM_001031711	3
NM_001031712	3
NM_001031713	3
NM_001031714	4
NM_001031715	3
NM_001031716	3
NM_001031717	4
NM_001031719	3
NM_001031720	3
NM_001031721	4
NM_001031722	4
NM_001031723	4
NM_001031725	6
NM_001031726	3
NM_001031727	4
NM_001031732	4
NM_001031733	2
NM_001031734	4
NM_001031735	3
NM_001031737	3
NM_001031738	3
NM_001031739	3
NM_001031740	2
NM_001031741	3
NM_001031743	3
NM_001031745	5
NM_001031746	5
NM_001031748	4
NM_001031749	3
NM_001031800	3
NM_001031801	2
NM_001031803	2
NM_001031804	3
NM_001031806	2
NM_001031809	1
NM_001031812	3
NM_001031827	2
NM_001031834	1
NM_001031835	3
NM_001031836	3
NM_001031839	2
NM_001031847	2
NM_001031848	2
NM_001031849	2
NM_001031850	4
NM_001031853	4
NM_001031854	2
NM_001031855	3
NM_001032	4
NM_001032221	4
NM_001032278	3
NM_001032279	2
NM_001032280	3
NM_001032281	3
NM_001032282	3
NM_001032283	2
NM_001032284	3
NM_001032287	3
NM_001032288	3
NM_001032289	3
NM_001032291	2
NM_001032292	2
NM_001032293	2
NM_001032295	2
NM_001032296	3
NM_001032363	4
NM_001032367	2
NM_001032372	1
NM_001032373	1
NM_001032374	1
NM_001032377	2
NM_001032381	1
NM_001032382	1
NM_001032383	1
NM_001032384	1
NM_001032386	2
NM_001032387	2
NM_001032391	2
NM_001032392	2
NM_001032393	2
NM_001032394	2
NM_001032395	2
NM_001032396	3
NM_001032409	3
NM_001032410	1
NM_001032726	3
NM_001032730	2
NM_001032731	2
NM_001032998	2
NM_001032999	3
NM_001033	5
NM_001033002	3
NM_001033017	2
NM_001033018	2
NM_001033024	1
NM_001033025	3
NM_001033026	2
NM_001033028	2
NM_001033030	2
NM_001033031	2
NM_001033032	2
NM_001033044	4
NM_001033045	4
NM_001033046	4
NM_001033047	3
NM_001033050	3
NM_001033053	3
NM_001033054	3
NM_001033055	3
NM_001033056	3
NM_001033057	2
NM_001033080	1
NM_001033081	3
NM_001033082	3
NM_001033083	2
NM_001033087	2
NM_001033088	1
NM_001033112	2
NM_001033113	1
NM_001033117	3
NM_001033503	3
NM_001033504	1
NM_001033505	1
NM_001033506	1
NM_001033518	2
NM_001033519	2
NM_001033520	1
NM_001033521	1
NM_001033522	2
NM_001033549	2
NM_001033551	3
NM_001033553	2
NM_001033554	3
NM_001033555	3
NM_001033557	3
NM_001033559	2
NM_001033560	1
NM_001033561	2
NM_001033564	3
NM_001033566	2
NM_001033567	2
NM_001033568	2
NM_001033569	1
NM_001033570	1
NM_001033571	1
NM_001033572	1
NM_001033574	1
NM_001033575	1
NM_001033576	2
NM_001033578	3
NM_001033580	2
NM_001033581	2
NM_001033582	2
NM_001033583	3
NM_001033602	3
NM_001033604	1
NM_001033605	1
NM_001033667	3
NM_001033677	1
NM_001033678	4
NM_001033714	3
NM_001033719	3
NM_001033723	3
NM_001033756	3
NM_001033853	2
NM_001033855	3
NM_001033857	3
NM_001033858	3
NM_001033859	2
NM_001033873	1
NM_001033886	2
NM_001033910	3
NM_001033925	1
NM_001033930	3
NM_001033952	2
NM_001033953	2
NM_001034	4
NM_001034023	2
NM_001034024	2
NM_001034025	1
NM_001034077	4
NM_001034116	1
NM_001034172	3
NM_001034173	4
NM_001034194	2
NM_001034832	3
NM_001034833	1
NM_001034836	2
NM_001034837	3
NM_001034838	3
NM_001034841	3
NM_001034842	3
NM_001034845	3
NM_001034850	2
NM_001034852	3
NM_001034853	2
NM_001034914	2
NM_001034915	3
NM_001034954	1
NM_001034955	1
NM_001034956	1
NM_001034957	1
NM_001034996	3
NM_001035	3
NM_001035003	1
NM_001035004	1
NM_001035005	4
NM_001035006	3
NM_001035223	4
NM_001035230	2
NM_001035235	3
NM_001035247	3
NM_001035254	3
NM_001035256	2
NM_001035258	2
NM_001035260	2
NM_001035267	2
NM_001035505	2
NM_001035507	3
NM_001035511	2
NM_001035512	2
NM_001035513	2
NM_001035516	4
NM_001035521	2
NM_001035534	3
NM_001036	5
NM_001036645	2
NM_001036646	2
NM_001037	5
NM_001037125	4
NM_001037126	1
NM_001037131	3
NM_001037132	4
NM_001037144	7
NM_001037160	2
NM_001037161	2
NM_001037162	1
NM_001037163	2
NM_001037164	2
NM_001037165	2
NM_001037171	2
NM_001037172	3
NM_001037174	2
NM_001037175	3
NM_001037225	3
NM_001037232	3
NM_001037277	1
NM_001037281	2
NM_001037283	2
NM_001037288	2
NM_001037290	3
NM_001037293	2
NM_001037304	2
NM_001037305	2
NM_001037317	2
NM_001037324	3
NM_001037325	3
NM_001037328	2
NM_001037329	4
NM_001037330	2
NM_001037331	3
NM_001037333	3
NM_001037334	2
NM_001037335	2
NM_001037339	2
NM_001037340	2
NM_001037341	1
NM_001037343	1
NM_001037380	1
NM_001037442	4
NM_001037494	2
NM_001037495	2
NM_001037497	2
NM_001037499	2
NM_001037500	1
NM_001037501	3
NM_001037535	2
NM_001037536	3
NM_001037537	1
NM_001037540	3
NM_001037553	2
NM_001037558	2
NM_001037582	3
NM_001037631	3
NM_001037633	2
NM_001037637	1
NM_001037639	3
NM_001037663	1
NM_001037666	2
NM_001037668	1
NM_001037671	3
NM_001037675	3
